00005,8618479.316352049,0.1845875,0.5977595608447899,0.5981295706462126,0.5981295706462126,3.567679883879169,23071.18639796, 116.82352990526832
   11,8118894.468088397,0.1462191,0.5736024586679365,4.62756074275001,4.62756074275001,4.24493046550604,23071.90165465, 111.49134613527033
   12,8314144.385295713,0.166109,0.5743843661728298,1.654340002100109,1.654340002100109,0.9304786574694769,23072.35980441, 97.96876625604489
00016,8815959.067259256,0.2026041,0.5979498017332573,2.657649503926057,2.657649503926057,4.429504269892197,23071.58727605, 115.217160133647
   20,8257331.109348175,0.1658828,0.5819032445904214,3.8627085953070384,3.8627085953070384,3.4104606248595197,23072.43565643, 114.03146618905394
00022,6946461.733159488,0.0128896,0.8775550385612528,1.5546939191159967,1.5546939191159967,4.209395561935436,23071.85611082, 104.18764710480458
00029,7022987.055844316,0.0023959,0.8443588761883207,4.827294477018988,4.827294477018988,3.0456169980226253,23071.6115336, 108.072234942945
   45,7156121.836196962,0.0260173,1.164019419349586,4.695637310224049,4.695637310224049,0.8734744587700901,23071.98768158, 106.24818928929491
   46,7102967.084321857,0.0200251,1.1639653141427742,3.9450567200746347,3.9450567200746347,4.461588657531609,23072.46601437, 89.13104941805203
00047,7127671.407103813,0.0233162,1.1635987949998556,0.08524362599665505,0.08524362599665505,1.1445188556170536,23071.79358544, 94.7449337560835
   50,7970135.448029818,0.0113834,0.8243067884121579,4.576694867029887,4.576694867029887,5.227545598391092,23071.95896248, 91.7940546785145
   51,7978122.244090003,0.0109213,0.8240031011223108,2.4026499188926778,2.4026499188926778,1.8720192117380938,23072.1574175, 90.3485112493232
00053,7982512.035305235,0.0097807,0.8251428011238632,1.0722011380606684,1.0722011380606684,3.6582764346916905,23071.3848382, 112.12276760246198
00058,7463876.135748879,0.0165009,0.4944046532001897,1.251799008749389,1.251799008749389,5.411203104919951,23071.40068212, 94.95165117649181
   59,7439306.927198253,0.0189229,0.49300838979859424,2.2297628391778757,2.2297628391778757,5.793721681091792,23072.19774699, 93.65759049913876
   82,7944096.574277199,0.1167087,0.6782017860692086,1.7597317089817868,1.7597317089817868,2.221228179135623,23072.11509421, 107.73014075451736
00085,7162399.919644099,0.0347884,0.6766397163886736,5.2419044221472495,5.2419044221472495,0.19954000272200773,23071.67088164, 95.12491849089282
  107,7232049.744904236,0.0536228,0.5025064715879474,5.102726631605466,5.102726631605466,1.8456053988384118,23072.59122753, 95.25680365710005
00115,6989641.815587958,0.0034092,0.8406151449427929,2.6551100498644056,2.6551100498644056,0.5356764540220996,23071.28273718, 84.7944528003442
00116,7300154.5595009,0.0072908,1.1660352746356395,5.041837329991139,5.041837329991139,5.858145274441408,23071.23425758, 95.86054834039923
00117,7307023.992818298,0.0072655,1.1661242864274912,0.5450174561787733,0.5450174561787733,5.453939236984285,23071.8930283, 97.68611566779902
00118,7265376.035741402,0.007975,1.1652533671307461,2.681862456638975,2.681862456638975,5.818969614051142,23071.54113574, 101.79826125796713
00119,7189886.236358003,0.0100971,1.1646163219537682,4.231411145120092,4.231411145120092,5.590930129973319,23071.87935341, 113.6028443885152
00120,7182649.249828078,0.0111695,1.1642655107741173,5.246564451250074,5.246564451250074,3.685559421558866,23071.62503753, 90.8686512591573
  121,7272619.299244078,0.0086975,1.1649479345116471,2.1435627727511273,2.1435627727511273,4.215954509264431,23072.52988436, 105.66793861130431
00122,7029994.529005135,0.0060974,1.1650613809130268,6.05441627547443,6.05441627547443,5.038636396142982,23071.74959666, 118.23606474441445
00123,7143605.564049777,0.0108888,1.1639338982162386,6.28001229859946,6.28001229859946,5.250690409601789,23071.77614548, 98.82274720251638
  124,7164570.40372012,0.008142,1.1614310960688787,2.8172005228263712,2.8172005228263712,2.0280778268051667,23072.22496722, 108.60560163023258
00125,7251332.982841317,0.0078512,1.1672255891854997,0.5554981583369992,0.5554981583369992,2.3926422009617427,23071.26814465, 98.95251328569736
00126,7144435.952474793,0.0061592,1.1643859384925048,0.5163434418977584,0.5163434418977584,5.390959030926069,23071.87354347, 108.60472336401209
  127,7135018.8300105585,0.007253,1.1664262283880864,4.206519259328149,4.206519259328149,2.6458999474016314,23072.44058522, 103.6308271865897
00128,7267200.369532146,0.0088664,1.1636773348161953,4.891896093952306,4.891896093952306,5.364559180660403,23071.76605732, 106.04429181614074
  130,7275862.967481517,0.0081289,1.1654121920926777,5.704051900112081,5.704051900112081,5.54726024675917,23072.15155145, 93.47181087376701
00131,7268712.482727045,0.0081144,1.1647507123061716,3.400227759455077,3.400227759455077,3.040716113483025,23071.76004704, 100.68685408514925
  132,7291320.476780198,0.0082229,1.163457423330444,0.6650716741064553,0.6650716741064553,1.4874114764516153,23071.97293712, 110.5873566283685
