-6105888.99664708,939772.145797254,3975302.28577127,-2681.02457294195,-7385.07579817651,-736.278666298725,22310.3412101
-1553535.08064937,-7630736.32024723,-4301936.29841265,6244.38243268373,242.941933820066,-1215.11319552127,22310.63340307
6520878.69136834,2140755.49241852,-1349398.22790044,-2557.96290225601,6470.18575957895,-4199.60694868296,22310.08807098
7210029.97240892,-6381.03604670102,-1822845.68171682,3.13727682257286,6653.23140311890,-4209.13962777497,22309.90907105
4260284.61098396,6582103.08820801,5035988.53296776,-4547.93439450070,4067.69003166526,-259.551240008505,22310.40774142
3329792.36044761,-5303798.57573737,-2799041.25316462,5741.18915171257,956.240642026981,5000.48134377834,22310.7627837
4021874.71756748,-5012408.58228519,2792971.94283510,5563.65720840440,1804.58999026558,-4775.94399796897,22310.67255222
2274850.84852035,6186998.60479868,-2401434.48562759,-3861.11502722738,-1215.15959465001,-6445.90112087499,22311.17008957
-6015162.91397341,-3940973.24923362,859557.329547732,2222.00183090665,-2044.08248713109,6697.09567762069,22310.20830311
4302648.48392531,-3447136.28964725,-4282463.42748744,5515.69038903995,486.907285527548,5255.39123234965,22311.23580287
-5763039.03876362,1289954.02801576,-5259271.51755102,552.230537056146,-6764.40627067209,-2176.19712329725,22311.40131393
-2822795.47366467,5371024.59343559,-5254926.62739275,-6548.14649317548,-1110.74294734843,2289.91631702798,22310.01609025
4679831.98496048,4460072.19703078,-4787795.09003166,-2491.24661881721,5803.17952108652,3046.36223137060,22311.43707731
-4020244.81280588,-5353780.54791512,-3325369.13419441,6157.63881184403,-3740.88756891969,-1152.08320314825,22311.38622806
2355094.16100127,6900651.41848473,830603.630307590,-6382.03583823943,1664.69606415628,3398.47478101417,22310.44058172
894411.267860373,5941040.07429311,-3793889.23778786,-7356.53866543181,-206.731030747847,-2803.40731449074,22310.42703337
-3426489.91413376,-6446957.74474048,1064794.43147591,5262.59421395679,-2258.68889404184,4437.65048538028,22310.8845299
4232023.74345770,5485123.70480187,3166561.91585509,-4938.26813864307,4704.69129734772,-1745.27368538813,22311.17531353
3589264.30863889,-3014504.40556712,-5208656.67031708,5148.45693973673,5486.18661767618,398.429744875663,22309.33080773
3926512.67872390,1105068.24157794,6084849.68892534,2727.99908725889,6177.51774120285,-2936.02575028470,22310.84589975
-6901012.50319243,1830852.07603885,-1748124.54933351,809.584189490075,-3293.84614928149,-6511.44692773226,22310.53689115
-1407262.17059189,6935199.93214129,-1775689.66450169,-3257.23195444472,964.848004460850,6547.15083399007,22310.47683886
-763543.419477517,-3500683.00699886,6295813.78476172,6596.38332305079,2542.02282763075,2154.97802603236,22310.79753056
914514.303470167,-6470401.09441238,3090786.98516141,2817.73296724057,3201.12332617526,6050.34668599095,22311.29483021
1047404.71377246,-5240506.16224878,-5022740.46218681,3076.85269845478,4898.22475644364,-4520.20128619015,22310.84960944
-5676891.59773687,3473120.17259288,2426161.65114109,-3620.56443544471,-1466.71030651162,-6373.48963789845,22311.1848689
-6418271.20114556,3275599.35164108,446912.051107535,-1678.68103499457,-2433.77433093521,-6774.15238631029,22310.51592739
4789338.09332363,-5201552.66121335,843779.867882059,2789.18422375691,1412.82886916272,-6823.18549940484,22310.53914197
5972411.87750156,33045.5397847253,4052838.44204965,-3661.40860063562,3514.81620643516,5452.03571005008,22311.4180268
-6270598.19180738,-1662828.56698514,-3095545.60434516,3629.86451980968,-2402.12757870212,-6015.11610657786,22310.85982165
-2460521.49919666,1654884.78811345,-6464821.37665288,-5838.60227419331,-4601.29701795962,987.724733221361,22311.18163289
2192624.92932211,-1911171.22425890,6719150.68541887,4387.89394539809,5894.01094661450,203.841412682988,22311.15473527
633720.213355937,6007684.36658592,4134765.32880059,-3117.20279686667,3965.90240511483,-5354.59017727572,22310.31444302
4351183.91584243,309412.546263093,-5815937.24063448,-4753.91096348365,4548.38911001122,-3395.94293539880,22310.53662492
7006677.68645764,-1717600.42501947,-574108.704252616,1237.95452207232,2744.62895454346,6813.58972680572,22311.45460415
-5808809.74713351,3053494.01878264,-3015099.41395827,1028.25443145863,-4128.69579454731,-6080.93453119808,22310.42531199
4827472.32870516,5306812.67584821,-1080284.59138607,-1530.99836518743,2698.80919444064,6747.04319309053,22310.5555807
1562388.64392488,-2631496.56782542,-6507933.59773639,4222.27715232038,5950.92865986660,-1377.74372812291,22310.49104193
-2721611.77166739,5876805.13801998,3277709.74224160,-1653.41789872830,-4106.28540744542,5946.66124754426,22310.49961188
-5055053.84812346,-4799579.16632602,-2354076.15144345,3657.93043279222,-771.121075033393,-6316.57414950767,22311.22861676
2796092.76772615,-1267537.01320643,-6647287.05797223,4770.43580741312,5532.50933930097,975.328358173251,22311.40547104
-2970020.68706281,-5501853.77545748,-3792673.79588347,4575.45151867956,1375.02512551198,-5597.69378047109,22311.42094965
1141927.68001225,2783526.22882751,-6540685.61225972,-7336.35180210861,740.453479046469,-1015.81483119111,22310.13920538
4757477.58445079,-91343.0290763984,5461643.32557596,-4200.99726518627,4716.46211875605,3896.08451788596,22311.40583154
-1079290.37255910,-6657282.23157008,-2828284.81425864,2769.47310309564,-3097.62650907858,6116.28116426310,22310.28341103
-1730835.47106910,3529489.12471287,5950011.95524875,-2951.85137120095,-6310.54309935350,2861.85586410812,22310.81353781
-2727286.75625898,-5969831.64157034,3225546.16469056,4152.04298618028,1276.14309288177,5933.38355283739,22310.16967946
