-1780884.47772462,-9319985.50248965,1972544.25479976,4898.99420808931,-1098.15145384156,3286.83224137805,23003.98065998, 71.82450493352314
-5959985.32643910,-4241828.69133218,3792375.58774499,5303.95660788986,-4157.15873734913,1500.52097430124,23003.55578838, 88.3248138122112
6687288.78691765,2217677.84976890,3099645.30327784,-2286.89195138439,6368.62028083267,3138.53436562807,23003.62517146, 103.19729760860534
-7174769.89274007,6738420.48896674,3378435.20641051,-4341.87303216911,-2607.99106590233,-2395.56103826559,23004.149492, 96.38915074344584
4933776.82383736,6895159.08517586,-4403933.57323732,-4169.23917682717,3754.07946612318,1925.75139978894,23003.70844294, 93.22857279098675
-3468288.42527686,-5977319.06349538,-1240466.12808171,4684.28828208024,-1623.11759501914,-5622.42770344350,23003.59270808, 109.07597263665656
-4749829.03874510,-4967602.03664480,-1470141.79904000,2885.27276375512,-4381.49698161378,5399.20881308896,23003.73328004, 99.79852925148553
-2753507.63525876,-402534.359221779,6395025.07192600,192.316250598947,-7643.47059753948,-387.288190240956,23003.29197279, 108.23007069803376
884727.658192483,-3344670.46619549,-6359966.33717175,4950.39181666245,5079.56003430527,-1920.97064974022,23003.56420375, 102.69045146333862
6006059.45787977,2060972.99060942,-2882773.49014169,-3721.08956896539,2237.79491559996,-6288.49645720097,23003.50511507, 97.49515955629094
5634020.16631379,365720.460857060,-5726004.31207373,-1670.32559270195,6684.43873873227,-1286.37006419558,23003.73318858, 104.23064822155568
3736279.54678188,-5086667.35830168,-4782854.08532429,6197.36276355312,1814.28888411100,3001.66284895712,23003.25564285, 87.54771440066295
-3273316.38801751,-6221642.86279837,-3670379.85893051,3808.69951565816,-4451.76253521602,4032.78547994230,23003.41037399, 111.0912711633712
-1358471.99611040,-7275644.08944551,-1590314.72084672,6486.04081122913,-600.296597414010,-3077.93573985796,23003.55429642, 85.30795439430288
2292531.43027461,6633841.74363277,-2859396.40851440,-6190.33606823349,3007.82370347188,2059.09445536088,23003.58061228, 89.49957913082639
-1505862.06576442,6287191.63304309,4952532.02116385,-6881.04675561664,-168.205903356382,-581.423434988724,23003.3530901, 97.14345544696744
5562543.38891882,-3485180.89256269,3092394.68831039,2215.78918652909,6100.83673548717,3486.29534913274,23003.81805575, 105.92832975366066
4756510.12779989,-4928502.78617475,-632746.307124716,5291.67392790954,4396.78949909385,3669.56386001349,23003.55978465, 95.43874268091047
-4593644.38049033,-1034597.89202469,5141665.62189415,2507.90815242828,-7100.12964097002,793.419475134754,23004.34973083, 96.85693381228216
-1446834.83173021,6809016.63049241,2156258.47706431,-2560.18871913760,-2632.38242404192,6427.32100234425,23003.54652886, 91.9457985907306
1782110.65563838,-2427684.20286471,6667426.57922842,6834.96449195188,2613.71891616362,-931.972945242545,23003.53435567, 108.80908192199573
-3994265.42492038,-289361.166949747,-6048564.41359096,4729.02183302715,-4972.43034186615,-2818.73169330460,23003.26599936, 96.26647526474198
4387177.08106460,4382613.68296251,-3646076.39430982,-83.3522203545920,4737.64678565319,5738.81251523062,23003.39715479, 100.67958794823544
2189067.92723669,2035072.96623148,-6620386.48026828,-3452.31066360586,6456.04228494208,812.694640767441,23004.36904803, 102.55644304927418
671101.209917388,4665260.37578738,5624595.81296382,-3833.06460360697,5024.53946179277,-3726.84419182640,23004.15292709, 92.92475676824124
-4931525.12789228,-1880130.76722855,4694364.59878346,5388.05412594099,-2184.10506605832,4731.86686991797,23003.20607233, 107.07686948070231
-2842499.72237625,-2614291.87163315,6046711.38988210,6858.30963547412,-1122.62748960886,2650.09670918566,23003.74467142, 105.3931371887724
4487395.72360884,1053698.48508985,5464645.64609891,-5393.98468574722,3473.71575684786,3837.06082934689,23003.68108069, 92.1252161548715
-3605090.26223408,1426628.75211660,-6130468.26806018,-5984.48923319919,-3488.77773597254,2636.72092459744,23003.54476443, 97.59553279271825
2686224.60626676,-1634050.57874593,6431764.36074196,5962.48234734904,4228.02794144640,-1464.35076281051,23003.54852178, 107.08072517937165
-3897330.34622134,-5755558.18166256,1671000.33667051,1574.84278738652,-3058.39019503132,-6620.05776499851,23004.10897098, 110.00719839348669
941298.259903284,7011494.71517501,-1724023.40308984,-2780.83100141271,1924.07386130231,6572.73925608110,23004.46469554, 112.66577328073596
-5267909.58243370,2244263.70875620,4496527.68557044,2224.47369959077,-4979.63692488228,4996.95535163668,23003.37121517, 90.84711183151366
-5172525.65111055,1676283.19956404,4882436.87453940,-5208.12192708830,-2422.21983020289,-4611.07553841622,23003.50874279, 113.38681845922032
778358.273362977,3489463.97552447,-6306061.75547066,-6665.40463360636,-2439.87005850694,-2219.40352117143,23003.26091277, 112.12661785354774
2395528.54931355,-2885493.23615249,6133540.96942655,6973.09842647376,301.689341118626,-2620.41635405506,23003.93039895, 98.61037583945121
-2578499.29512756,2441635.90326458,-6293364.95993929,-1254.91332465137,-7015.83220212143,-2188.79856034148,23004.11861084, 104.44810540862588
291586.915400822,7021384.54072708,1386648.70991484,-2848.12060923274,1412.51810223400,-6743.28995388836,23003.14509882, 103.85441950496462
1156639.63551913,-4229230.39654248,-5765235.78942193,5791.47863101902,-3115.24689987109,3456.29415679073,23004.05874845, 111.32949332313353
3066268.48612404,288504.444688597,6675232.66051762,1446.38750791424,7133.68222699054,-989.432044421212,23003.39917041, 89.07681940660338
536832.782866304,7279299.78599335,-216884.745597669,-2956.72888572354,-9.74489427497787,-6772.53243811638,23003.44812652, 124.16475292722264
2910290.22074833,2763614.73629920,6102078.74419285,-498.679539546398,6773.59681183651,-2857.29870502936,23004.14650415, 100.85410610791418
-6074735.21121580,-1322715.99294697,3681006.60003334,-2581.53867372845,-4062.62595295500,-5642.50200635080,23003.46427663, 93.24121017671723
-2700661.47163906,2871114.88109442,-6140058.62327546,-6877.67771614813,-855.017163304457,2498.71658294244,23003.86024712, 97.96176413443293
4906098.14775998,-3402285.75299185,-4265828.36514818,-945.963861980701,5095.32735922313,-5239.38573261124,23004.05833703, 112.92583552990877
-109261.504653535,-5632224.92918174,-4386582.10269180,3708.94566823439,-4110.77651388249,5092.97643190896,23003.49808254, 92.73752944308572
2919029.76452214,1325838.74157536,-6572463.72445314,-178.255809006435,7218.07894532405,1394.58208554269,23003.47885889, 96.42161043447372
-3780807.97724779,-4147108.12247228,-4452885.56877815,5458.81886198612,449.638602969145,-5040.45268988364,23003.78936389, 83.44871808164412
5740854.18802686,-449282.525850111,-4955834.35247413,-3474.00317667201,4043.26567847310,-5027.14133950115,23003.66940427, 82.7515790929366
5695579.66290199,-1930070.69525641,-4607278.29397732,-2152.27873543563,4738.26343720209,-5090.70923950961,23003.38709608, 113.8146408876467
582123.684835294,-5037948.21106636,-4972004.07273385,7202.58518397581,-970.013553854997,1862.20813530217,23003.33845031, 109.2803735834176
-5391287.66905487,3118413.42535962,7617049.80782135,4392.25238888481,-2312.10872692198,3975.44787310056,23003.33430333, 101.13367151333314
6307772.89955313,2756849.39805352,-1852287.64930392,-3364.91363038041,4226.61221247152,-5218.32377785922,23003.3816737, 90.99286485097112
-2192320.49472671,3068740.41854510,-6447587.95566439,-6921.47996437068,22.0571125888599,2261.00258543735,23003.27816138, 102.88441334408601
-2626102.95027461,2541371.52715185,-6260248.84521076,-6918.42212946112,-1400.59967084636,2231.56228519256,23003.20534903, 70.52916174445105
-5973571.87167199,-3483758.53397772,2508308.26727339,3506.14448772955,-1502.83883685828,6261.36248561650,23003.29481348, 94.85646903112367
8306236.99524365,-4112216.90061334,-2940138.58916254,-1756.34450276736,722.371633409075,-6143.17575074975,23003.41231105, 104.29079132055016
-6971557.28036975,6590711.91666260,-3067277.87355114,1893.12957597310,-864.293407763722,-5913.58701849103,23003.50204467, 88.30377428800654
9120106.82984737,-2899847.14102367,-733580.674246986,329.243606400660,-808.448549387097,6509.81416528849,23004.35977828, 111.0792176136184
-326052.051731705,-1486783.42475217,9996566.10979242,-3185.67602164087,5326.63500976885,732.009154755895,23002.79176748, 92.79148527923223
866108.787463683,-733817.558827915,-9821733.82763478,-5427.52407544978,3167.58152423150,-789.215087288102,23003.33085784, 116.11781494499287
6384729.95148768,3441206.24506954,-1030871.89670174,-3478.73318344340,5304.41625040753,-3836.92574468505,23003.59789002, 95.65846205201666
-421106.465649879,7338989.17441395,-631841.680726776,-6199.77500634311,-761.228347602201,-3890.81338767013,23003.4206876, 83.11924901401562
-7284410.92572075,-30383.2381316586,-1605163.18127129,865.369382828760,-6290.31310880085,-3567.78267207345,23003.28409102, 90.47832785014786
2931285.21127589,5689964.25478159,-3484040.01319640,-4445.69200759577,-1269.48762306896,-5792.70704746036,23004.36819666, 86.46417316596293
-4976911.97997275,5264538.01943635,-1248060.87212854,-2893.89641454949,-1196.18576585885,6642.19790913583,23003.86928452, 85.03312372986713
505880.263488347,6027040.85320437,-4050629.46160057,-3196.12546354208,3866.65088046369,5413.78146616483,23003.32902588, 109.74823256436513
-4397923.96528003,346120.816042554,-5630540.78837408,4182.25803735115,-5114.72925469256,-3484.95266433639,23003.24797664, 97.3989884137154
-5886174.90262978,2984095.09161682,-2693228.50945461,-629.497846127398,-5700.63412237180,-4790.26290943368,23003.56283186, 101.82177572169276
-4475768.89178322,-5111419.71757013,-2195660.33199063,2800.74360664397,-4754.32920924581,5038.68783579764,23003.53494952, 93.35032123310559
4958424.32421734,-164118.472982645,4849171.88699134,2199.82572017942,6961.71514591332,-2025.80384890618,23004.084694, 91.30875938952396
-2816355.29486446,350923.184959962,-6634970.91100606,-521.054156069803,-7446.62072654984,-175.299940473903,23003.45441264, 90.56329717588648
688545.475568778,-7206788.59089435,584662.724898252,2970.61069691045,-313.326364438704,-6784.93136978451,23003.54632023, 107.59750718731604
480438.841335594,-3942666.36739495,5806256.25526536,5749.46450045440,-3793.20403731779,-3059.70013560287,23003.78745328, 97.19127513907479
-2502857.02097248,1366603.44050447,6632725.62638471,-4207.03034341722,-6144.89366585895,-284.001275084228,23003.53111642, 101.41455604304184
-7139064.52037270,-917302.869872225,-1488096.25448469,-1023.98282429807,-3077.12051846389,6549.49165937908,23003.23209266, 100.43821662166576
2164243.51974775,2326812.14720896,6571147.70575241,-3152.50351676372,6548.87022434924,-1276.36416555506,23004.00587076, 95.01630936966507
-320950.242127905,-7272140.00520097,-521470.545154446,2928.28884809172,300.514703513479,-6774.47610920185,23003.48539892, 77.01340173061683
-3661091.58500850,-6107655.03512048,1375629.34477741,3260.33617762594,-496.927461612494,6621.95360107895,23003.62726217, 104.05997834162798
4375070.70257760,1929454.97281418,5510146.04353296,-5859.07294949283,2266.28679323934,3919.62490673762,23004.48147057, 92.79271955525377
3033356.87207997,-4291548.09652419,5178429.33524045,799.474577500230,5820.48671839003,4397.15758447231,23003.53588568, 95.27422200565636
1878503.72679367,-3536594.81152428,-5797201.53804929,6686.62336889034,-1519.56273396095,3107.56352617090,23003.39841549, 105.97867153480678
-3431620.33749902,-1314233.23609274,6060216.03592472,-1872.80367556115,-6840.69786170488,-2497.25958983183,23003.25961687, 92.19271313435186
1703251.03546890,-5746190.36725588,-3835807.33446640,4387.31307410094,-2439.43561631043,5575.85106422039,23004.05599543, 108.53630696356052
-5535279.01539086,4452872.84060486,-1688270.64632682,-626.928005166955,-3345.41586474945,-6540.34055138707,23004.0274771, 102.61314949276034
1716685.11356324,-6290793.48887406,2920937.27393377,2439.75374767640,3452.96176894412,6143.09026141060,23004.04284878, 106.3369926873689
2871495.22952607,-6093902.13975222,2360549.64687924,1926.63011913763,3306.09319537206,6415.55418582500,23003.50988839, 105.69303058346841
-3959158.91760894,4080315.34049970,4403892.49139854,-5430.32784251761,217.234769246655,-5074.65179941307,23004.00621619, 110.02008441741808
-8050871.02675475,-562733.822919146,-2052751.36090710,1834.59019882544,-2473.75147986129,-5949.88745277596,23003.73925097, 109.95213304326327
-7358098.09717292,6306321.89804698,382441.143523229,59.6859743528337,-537.215052986355,6311.84701805214,23004.33710287, 107.86942984824613
3790274.93678193,-6705435.70502236,5025386.16213552,2228.75078217607,-2999.36296168554,-5529.57595823408,23003.57785967, 100.81670588622039
3195637.50757490,-829488.449904991,-8904156.37467192,-5440.06502770589,2530.64958523497,-2436.54400101041,23003.41791709, 106.42308085723302
3140349.96960463,763327.858652160,-6780255.96351948,1173.66617061920,6987.60575355193,1398.37718617602,23003.59000167, 109.1636491001054
6712503.53328876,-1620172.70448066,-865367.332649064,234.336658969890,4125.89662850154,-6416.70962066049,23003.68510957, 89.33164818665274
-4670807.29206821,1047257.74822487,-5138615.47136017,2252.92717720383,-6491.61161749114,-3170.19561205621,23003.38594695, 101.30428660548293
4184509.60396865,-3749759.62345073,4147710.62423086,-376.862843253290,5354.42057872099,5309.36448381949,23004.04082381, 96.22154953404113
-3302548.99841787,-5950336.04031984,2281639.72703427,1599.52704028273,-3470.24655110417,-6398.09580056719,23003.61017526, 101.10671645073586
-4189428.07733575,-2777522.93541555,5160225.08200215,-1385.35475962370,-5957.27585814986,-4252.81311338523,23003.5230149, 97.85257082107483
1148943.30431921,2620324.97066633,6674274.72208663,-6535.94800766870,3454.97610163844,-179.581165037310,23003.59753452, 108.57369517040794
-682993.797257123,-7175537.16524379,152052.843364835,2884.00871881256,-467.955584150930,-6836.01773847400,23003.64055986, 105.74844721681787
-544869.503990850,-6783118.17347108,2808391.99664731,3343.70186937072,2200.61191993196,6141.48369611998,23004.12797238, 102.47966314388216
-2266696.20003926,-5127104.97865434,4737102.76058908,1819.92390071192,-5325.30181717234,-4800.21190466033,23003.68667892, 94.00669428047073
5769752.12652029,2658808.01015683,-3440035.24776371,-4259.64980048181,1683.47419546332,-5871.52098025499,23003.9034839, 107.69077815831369
1293663.95582271,-3872340.18722626,-5818784.13353203,3471.16826042612,5832.84367318293,-3116.38347608818,23003.63028759, 107.41462415846314
911607.584326509,3011696.20599107,6562878.32902193,-7241.39450934557,-729.058442729745,1405.53286217209,23003.50563288, 92.87935115187722
-1811812.60684973,-2510725.74104950,6481264.34776669,3910.18825596924,-6217.42230504969,-1324.63780285847,23003.73255134, 98.52665813263562
3399398.44582476,1894715.37773368,6328645.67849571,957.945222679327,6761.34750367157,-2584.19652814307,23003.43442566, 108.50123265573032
3246279.02912705,-1829068.85403537,-6341355.12775539,6278.08718527470,2979.28497094196,2437.87533639694,23003.74494378, 115.83549330513071
-123790.978251579,-5792800.80063685,4785244.34762975,7346.00547139346,-1536.22850871065,-2923.23531887924,23003.57289788, 110.19732410888508
-8082709.16652739,-6359312.86557792,1527880.72841529,1038.21514602090,-4468.01500297712,-3791.27486194539,23004.15639817, 100.57429503210996
5161471.79952813,4613399.27932572,-1646276.99957870,-3235.33989571710,1178.20611462965,-6694.52877412828,23003.82681036, 102.83441243572975
-4617487.50966301,2557387.01981922,4753710.42515760,-5647.15216358052,-1414.46449577463,-4697.28835889359,23004.05481538, 106.5909514281938
-692616.080639714,2997454.76061518,-6184730.28260483,-5950.32932342967,-4480.84294076004,-1512.26541454196,23004.03089467, 96.80775620513427
4691497.38429359,3781143.34142836,-4412614.69516498,653.509785824106,5053.97418343485,5226.09310392884,23003.42759292, 114.87834723364756
-3798987.92628937,-634149.763071699,-6338215.97400543,-3318.13150306976,-6129.69512075858,2422.47167677165,23003.09875297, 110.04039598590909
7002706.33294837,-1604617.01384163,946231.123050007,1525.50592077461,2674.53509699975,-6752.41176077519,23002.83295381, 103.48554669503415
-467666.179341210,-930673.047311906,6938338.61229646,-6947.26289634912,2890.03558248710,-18.0057477987232,23003.41565291, 81.42930744545532
2783929.99019984,-2654662.35794547,-5827588.61810362,3598.22328815808,6521.88345512609,-1250.77451943201,23003.68096756, 83.46640526311856
2681145.65505589,-1238634.79678450,-6512359.39557333,1253.00646665040,7294.36573482043,-871.760830583239,23003.49470773, 91.75225272531054
-3888184.39347564,-4368999.28019808,4423758.19638117,134.116747491317,-5319.82546397793,-5106.90018211702,23004.17962132, 97.36828821894207
2919751.80175245,-1534635.67257361,7194198.27270627,4602.62615954355,5132.99919766610,-1127.35286078822,23004.02365356, 83.21571383090854
-1249532.97272415,-4586079.73368292,5745041.91370246,5488.58048683588,3095.24065206971,3645.14319766058,23004.07019488, 110.96265316919103
-245039.779355173,6701348.85670869,2975490.95408836,-3086.86167846909,-2885.57422693685,6070.37212826584,23003.47902514, 97.50517578002871
1770126.23158804,-6351401.74215243,-2667014.26514022,2453.74928542212,3258.97884257925,-6267.01033257307,23003.67670334, 115.14699069515065
4842281.83825173,4358263.28828427,3410545.46460708,46.3128625443346,4450.15627764861,-5868.16222220312,23003.39228344, 99.98004985780936
5127694.51175443,4029262.95456312,2911017.90144208,-4171.24679042064,849.350232999002,6170.33369332460,23003.28693498, 95.14203662373694
6426609.71087873,1080025.63236304,-3398574.99946761,-3548.00055980069,2737.55774578814,-5847.57371284831,23003.24753828, 108.90081769522062
-2690114.72913494,-1479232.95433743,-6642737.43682085,1605.36686173311,-7159.13623980020,945.033201311627,23003.52803852, 96.71295497309394
-1105915.62570443,-6618453.36014729,-2620795.94283106,2730.85499988072,-2993.24633749814,6253.01915055914,23004.10865439, 83.66235072492675
-2079943.41943045,2106912.11211808,-6554487.95664623,-6453.75251528862,-3639.64156841864,818.450397114165,23002.96286569, 100.04608976952355
-2727966.40127072,-1598434.04898297,-6416725.14821490,6017.41360433488,-4189.84376447826,-1448.85150987415,23003.26629071, 86.87654179323812
